Unique_Squirrel_Id,Latitude,Longitude,Shift,Date,Age,Location,Specific_Location,Primary_Fur_Color,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
4C-PM-1010-10,40.76958303,-73.97764179,PM,2018-10-10,Adult,Ground Plane,,Gray,True,False,False,False,True,,False,False,False,False,False,False,False,False
14D-PM-1019-01,40.77689846,-73.97146377,PM,2018-10-19,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,False,False,False,False,False
32E-AM-1007-06,40.79068597,-73.95956865,AM,2018-10-07,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
34H-PM-1006-07,40.79115503,-73.95498609,PM,2018-10-06,Juvenile,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,True
31F-PM-1007-05,40.78967768,-73.95910706,PM,2018-10-07,Adult,Ground Plane,,Gray,True,False,False,False,True,,False,False,False,False,False,False,False,True
39H-AM-1007-04,40.79487855,-73.95216554,AM,2018-10-07,Adult,Ground Plane,,Cinnamon,False,False,False,True,True,,False,False,False,False,False,False,False,False
32F-AM-1012-05,40.79063214,-73.9581707,AM,2018-10-12,Adult,Above Ground,,Gray,True,False,True,False,False,,False,False,False,False,False,False,False,False
30B-AM-1007-01,40.79074116,-73.96405264,AM,2018-10-07,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
31B-AM-1017-02,40.79175246,-73.9635839,AM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
6D-AM-1008-01,40.77072561,-73.97552591,AM,2018-10-08,Adult,Above Ground,,Cinnamon,False,False,True,True,False,,True,False,False,False,False,True,False,False
14E-AM-1008-03,40.77695629,-73.96956411,AM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,False,True,Walking,False,False,False,False,False,False,True,False
11H-AM-1010-06,40.77242891,-73.96848341,AM,2018-10-10,Adult,Ground Plane,,Cinnamon,False,True,False,False,False,,False,False,False,False,True,False,True,False
37I-PM-1006-01,40.79284651,-73.95243641,PM,2018-10-06,Adult,Above Ground,,Cinnamon,False,False,False,False,True,,False,False,False,False,False,False,True,False
29B-PM-1010-01,40.78957318,-73.96395058,PM,2018-10-10,Adult,Above Ground,climbing trees,Cinnamon,False,False,True,True,True,Scratching Self,False,False,False,False,True,False,True,False
17F-PM-1020-06,40.77863753,-73.96738216,PM,2018-10-20,Adult,Above Ground,,Gray,False,False,False,True,False,,False,False,False,False,False,False,False,False
35C-PM-1013-04,40.79427125,-73.96032458,PM,2018-10-13,,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
35D-PM-1013-05,40.79349635,-73.95874649,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
8I-PM-1013-07,40.77036574,-73.96953484,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
2C-PM-1013-04,40.76797153,-73.97864748,PM,2018-10-13,Adult,,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
31H-PM-1008-03,40.78869247,-73.95743656,PM,2018-10-08,Adult,Above Ground,"no clue, way up a tree!",Gray,False,False,True,False,True,Throwing Down Acorns,False,False,False,False,False,False,False,False
40A-PM-1014-01,40.79890112,-73.95894922,PM,2018-10-14,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,True,False,True,False
7B-AM-1008-14,40.77265661,-73.97750674,AM,2018-10-08,Adult,Above Ground,on fence,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
18C-PM-1018-04,40.78036112,-73.9697924,PM,2018-10-18,Juvenile,Above Ground,,Gray,True,True,False,False,False,,False,False,False,False,False,False,False,True
36F-PM-1012-01,40.79355606,-73.95667054,PM,2018-10-12,Adult,Ground Plane,Near rock,Gray,False,False,False,False,True,,False,False,False,False,False,True,False,False
15E-PM-1008-02,40.77705241,-73.96914539,PM,2018-10-08,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
40B-PM-1014-03,40.79894737,-73.95828003,PM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
13D-AM-1014-11,40.7763435,-73.97195835,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
14H-PM-1012-08,40.77564513,-73.96639773,PM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
6G-PM-1020-04,40.76995505,-73.97224723,PM,2018-10-20,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
2E-AM-1010-06,40.76740773,-73.97665419,AM,2018-10-10,Adult,Above Ground,,Cinnamon,False,False,False,False,False,Leaping Branch To Branch,False,False,False,False,False,False,True,False
22H-PM-1007-02,40.78149219,-73.96227528,PM,2018-10-07,Adult,Above Ground,low branch,Cinnamon,False,False,False,False,False,Watching Me Scratching,True,False,False,True,False,False,True,False
22F-PM-1014-04,40.78300232,-73.96444999,PM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
10H-AM-1014-03,40.77189556,-73.96873477,AM,2018-10-14,Juvenile,Above Ground,,,False,False,True,False,False,,False,False,False,False,False,False,False,False
22B-PM-1014-02,40.78435864,-73.96872138,PM,2018-10-14,Juvenile,Above Ground,,Gray,True,True,False,False,False,,False,False,False,False,False,False,False,False
4F-PM-1013-01,40.7679112,-73.97492513,PM,2018-10-13,Adult,Ground Plane,,Cinnamon,False,False,False,True,False,,False,False,False,False,True,True,False,False
3B-PM-1007-09,40.76880269,-73.97954548,PM,2018-10-07,Adult,,,,False,False,False,False,False,,False,False,False,False,False,False,True,False
37C-PM-1013-05,40.79568845,-73.95901571,PM,2018-10-13,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
41I-AM-1018-01,40.79661858,-73.95001676,AM,2018-10-18,Juvenile,Ground Plane,,Cinnamon,True,False,False,False,False,,False,False,False,False,True,False,False,False
16D-AM-1007-03,40.77823542,-73.96991352,AM,2018-10-07,Adult,Above Ground,,,False,False,True,False,False,,False,False,False,False,False,False,False,True
37I-PM-1006-02,40.79267859,-73.95271849,PM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
23I-PM-1019-03,40.78175121,-73.96102667,PM,2018-10-19,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
19D-AM-1007-02,40.78135984,-73.96833704,AM,2018-10-07,Adult,Above Ground,,Gray,False,False,True,False,True,,False,False,False,False,True,False,False,False
2B-AM-1010-02,40.7685781,-73.98035621,AM,2018-10-10,Juvenile,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,True,False,False,False,True
14D-AM-1014-14,40.77648137,-73.97083718,AM,2018-10-14,Adult,,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
20F-PM-1007-02,40.7811165,-73.96481673,PM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,True,True,Digging One Hole W/ Determination,False,False,False,False,True,False,False,True
18G-AM-1014-03,40.77855783,-73.96517967,AM,2018-10-14,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,True,False
2B-PM-1013-03,40.76843798,-73.98008966,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,False,,False,False,False,False,False,False,False,False
21F-AM-1018-03,40.78143191,-73.9643223,AM,2018-10-18,Adult,Ground Plane,,Cinnamon,False,False,False,False,False,Dead,False,False,False,False,False,False,False,True
5C-AM-1006-01,40.77069176,-73.97715523,AM,2018-10-06,Adult,Ground Plane,,Cinnamon,True,False,True,False,False,,False,False,False,True,False,True,False,False
42C-PM-1013-02,40.79915585,-73.95641731,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
11F-PM-1006-01,40.77327548,-73.97064149,PM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,False,False,Sitting,False,False,False,False,False,False,True,False
9F-PM-1014-08,40.77228691,-73.97216564,PM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,False,False
22G-PM-1018-02,40.78193568,-73.96276615,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
9H-PM-1018-03,40.77137938,-73.96926509,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
40D-AM-1013-04,40.79777208,-73.9555256,AM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,True,False
34I-AM-1012-02,40.79065759,-73.95448087,AM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,False,False,Hiding,False,False,False,False,False,False,False,True
11B-PM-1014-06,40.77504787,-73.97464934,PM,2018-10-14,Adult,Above Ground,,Gray,False,False,False,False,False,Cleaning,False,False,False,False,False,False,True,False
14D-PM-1019-05,40.77734456,-73.97118102,PM,2018-10-19,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,False
12D-PM-1014-01,40.77526948,-73.97263812,PM,2018-10-14,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
1A-PM-1014-03,40.76825542,-73.9806928,PM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
33E-AM-1014-08,40.79136903,-73.95896006,AM,2018-10-14,Adult,Above Ground,,Gray,False,False,True,False,False,,True,False,False,False,False,False,True,False
32F-AM-1012-07,40.79056469,-73.95796595,AM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
15G-AM-1008-01,40.7766929,-73.96690173,AM,2018-10-08,Adult,Ground Plane,,Gray,True,False,False,False,True,,False,False,False,False,False,False,True,False
13D-AM-1014-04,40.77610528,-73.97100267,AM,2018-10-14,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,False,False,False,True,False
38D-PM-1006-04,40.7957014,-73.9575798,PM,2018-10-06,Adult,Ground Plane,,Cinnamon,True,False,False,False,False,,False,False,False,False,False,False,False,True
31D-AM-1014-05,40.79062471,-73.96088341,AM,2018-10-14,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
33B-PM-1010-04,40.79258002,-73.96181731,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
40F-PM-1006-03,40.79696455,-73.95447633,PM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
21A-AM-1019-05,40.78365172,-73.9702609,AM,2018-10-19,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
9A-AM-1013-03,40.7741377,-73.97684115,AM,2018-10-13,Juvenile,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
1D-AM-1006-07,40.766884,-73.978461,AM,2018-10-06,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,True,False,False,False
2I-PM-1006-01,40.76545627,-73.97250779,PM,2018-10-06,Adult,Above Ground,Sitting on back of bench with food hanging from mouth,Gray,False,False,False,False,False,Staring At Me,False,False,False,False,False,False,False,True
3G-PM-1013-02,40.76723463,-73.97355876,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,False,"Wandering,Interacting With Tourists",False,False,False,False,False,True,False,False
42E-PM-1012-03,40.79806053,-73.9538377,PM,2018-10-12,Adult,Above Ground,in tree,Gray,False,False,True,False,True,,True,False,False,False,False,False,True,False
3H-PM-1014-01,40.76687933,-73.97257003,PM,2018-10-14,Adult,Ground Plane,under a parked car,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
17G-PM-1017-03,40.77795018,-73.96676944,PM,2018-10-17,Adult,Above Ground,tree & ground,Gray,True,True,True,False,False,,False,False,False,False,False,False,True,False
35A-PM-1013-02,40.79449691,-73.96187096,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
28A-AM-1014-01,40.78919451,-73.96611082,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,False,False
24A-PM-1007-05,40.78635514,-73.9676246,PM,2018-10-07,Juvenile,Above Ground,in tree,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
18I-PM-1007-06,40.77751385,-73.9636235,PM,2018-10-07,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,Digging,False,False,False,False,False,False,True,False
17B-AM-1010-03,40.77998099,-73.97126369,AM,2018-10-10,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,False,False
42C-PM-1013-03,40.79931421,-73.95627335,PM,2018-10-13,Adult,Ground Plane,Crossing street,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
15D-PM-1017-05,40.77801528,-73.97060412,PM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
30B-PM-1019-06,40.79057039,-73.96430252,PM,2018-10-19,Adult,Ground Plane,,Gray,False,False,True,False,True,,False,False,False,False,False,False,False,True
34I-PM-1010-07,40.79102475,-73.95453025,PM,2018-10-10,Adult,,,Gray,True,False,False,False,True,,False,False,False,False,False,False,False,False
17F-AM-1007-06,40.77860491,-73.96757181,AM,2018-10-07,Juvenile,Above Ground,,Cinnamon,False,False,True,False,False,,False,False,False,False,False,False,True,False
19B-PM-1018-03,40.78160574,-73.96968021,PM,2018-10-18,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
10G-PM-1017-03,40.77217548,-73.97023823,PM,2018-10-17,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
36F-AM-1017-05,40.79363319,-73.95672558,AM,2018-10-17,Adult,Above Ground,,Gray,False,False,False,False,False,Staying Very Still To Avoid Two Very Curious Dogs On The Ground,False,False,False,False,False,False,False,False
20B-PM-1013-07,40.78236857,-73.96905515,PM,2018-10-13,Adult,Ground Plane,,Gray,False,True,False,False,False,,False,False,False,False,False,False,True,False
38I-PM-1014-02,40.79386029,-73.95256271,PM,2018-10-14,Adult,Ground Plane,hanging out w/ Squirrel #1,Gray,False,False,False,False,False,Scampering W/ Squirrel #1,False,False,False,False,True,False,False,True
30I-PM-1006-05,40.78816091,-73.95650266,PM,2018-10-06,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,True,False,False
30A-PM-1020-01,40.79069463,-73.96511559,PM,2018-10-20,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,True,False,False,False
42E-PM-1012-01,40.79811868,-73.95359803,PM,2018-10-12,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,False
35F-PM-1012-03,40.79314975,-73.956976,PM,2018-10-12,Adult,Above Ground,,Gray,False,False,True,True,True,,False,False,False,False,False,False,False,True
16F-AM-1008-03,40.77727921,-73.96761129,AM,2018-10-08,Adult,Ground Plane,road,Gray,True,False,False,False,False,,False,False,False,False,True,False,True,False
8I-PM-1013-04,40.77020483,-73.96982315,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
38A-PM-1013-02,40.79729884,-73.95979947,PM,2018-10-13,Adult,Ground Plane,,Gray,False,False,False,True,False,,False,False,False,False,False,False,True,False
15D-AM-1007-04,40.7779554,-73.97016305,AM,2018-10-07,Adult,Ground Plane,,Gray,True,False,False,False,False,,False,False,False,False,False,False,False,True
12A-AM-1008-02,40.77685791,-73.9747763,AM,2018-10-08,Adult,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,False,False,True,False
16C-AM-1014-03,40.77873707,-73.97089039,AM,2018-10-14,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,True,False
5C-PM-1010-02,40.77084549,-73.97734865,PM,2018-10-10,Adult,Ground Plane,,Gray,False,False,False,False,True,,False,False,False,False,False,False,False,True
10G-AM-1006-11,40.77220863,-73.97007797,AM,2018-10-06,Juvenile,Above Ground,,Gray,False,False,True,False,False,,False,False,False,False,True,False,False,False
16E-PM-1018-08,40.77784888,-73.96856123,PM,2018-10-18,Adult,Ground Plane,,Cinnamon,False,False,False,False,True,,False,False,False,False,True,False,True,False
30B-AM-1007-07,40.79038267,-73.9638312,AM,2018-10-07,Adult,Ground Plane,,Gray,False,False,False,True,True,,False,False,False,False,False,False,False,True
